id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
7925519,NCU,,,PreservedSpecimen,962a13d5-ed57-4cd1-aaae-21f8bb3cccc3,NCU00078612,502486,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Breland, Glen E.",1970,,,,,,"Breland, Glen E.",,127,11/14/70,1970,11,14,318,,,,,,,,,,,,,,,,,,,United States,Florida,Pasco,,"Alongside orange grove fence-row, 0.3 mi W on Askel Rd. at jct of hwy US-41. COASTAL PLAIN PROVINCE.",,,,28.30927719,-82.39115133,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:962a13d5-ed57-4cd1-aaae-21f8bb3cccc3,http://sernecportal.org/portal/collections/individual/index.php?occid=7925519
7925525,NCU,,,PreservedSpecimen,5ff1a299-36c3-4110-a7f2-7e78afcb2053,NCU00078614,205087,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Campbell, C. S.",1980-06-00,,,,,,"Lakela, O.",,23585,11/11/60,1960,11,11,316,,,,"Growing among tall plants of Andropogon, low terrace of Lake Iris. White sandy soil, Quercus Pinus cover. Hesperides,",,,,,,,,,,,,,,,United States,Florida,Polk,,"Growing among tall plants of Andropogon, low terrace of Lake Iris. 8 miles east of Lake Wales.",,,,27.94887707,-81.69775899,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:5ff1a299-36c3-4110-a7f2-7e78afcb2053,http://sernecportal.org/portal/collections/individual/index.php?occid=7925525
7925527,NCU,,,PreservedSpecimen,3ecdce9c-00ad-4a29-bddb-53cc1821f447,NCU00078616,275469,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Florida,Wakulla,,,,,,30.17031212,-84.40264545,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:3ecdce9c-00ad-4a29-bddb-53cc1821f447,http://sernecportal.org/portal/collections/individual/index.php?occid=7925527
7925547,NCU,,,PreservedSpecimen,0e3e7a71-05a3-4812-98f6-0e28d1fb8b7b,NCU00078618,474023,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Dade,,,,,,34.85458014,-85.50451975,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:0e3e7a71-05a3-4812-98f6-0e28d1fb8b7b,http://sernecportal.org/portal/collections/individual/index.php?occid=7925547
7925556,NCU,,,PreservedSpecimen,09173c1e-edcb-4b74-bee4-66e120084dee,NCU00078621,581010,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Breland, Glen E.",1970,,,,,,"Breland, Glen E.",,55,10/22/70,1970,10,22,295,,,,Margin of floodplain of intermittent pond,,,,,,,,,,,,,,,United States,Georgia,Brooks,,"Margin of floodplain of intermittent pond, 13.6 mi. NNE of Quitman on hwy Ga-76. COASTAL PLAIN PROVINCE",,,,30.84196295,-83.58032178,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:09173c1e-edcb-4b74-bee4-66e120084dee,http://sernecportal.org/portal/collections/individual/index.php?occid=7925556
7925563,NCU,,,PreservedSpecimen,bd0091ff-92de-4629-91a8-fce6756d0f48,NCU00078623,286819,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Bulloch,,,,,,32.39693801,-81.74317714,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:bd0091ff-92de-4629-91a8-fce6756d0f48,http://sernecportal.org/portal/collections/individual/index.php?occid=7925563
7925583,NCU,,,PreservedSpecimen,001cffe4-c5e2-482a-bbf3-ced8379dace7,NCU00078626,502499,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Breland, Glen E.",1970,,,,,,"Breland, Glen E.",,32,10/22/70,1970,10,22,295,,,,Soil dry and sandy,,,,,,,,,,,,,,,United States,Georgia,Cook,,"Roadside, weedy area - 0.8 mi N of Cook-Lowndes County line. Soil dry and sandy. COASTAL PLAIN PROVINCE",,,,31.1539963,-83.43049856,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:001cffe4-c5e2-482a-bbf3-ced8379dace7,http://sernecportal.org/portal/collections/individual/index.php?occid=7925583
7925590,NCU,,,PreservedSpecimen,b7787cdd-1a12-44dc-bd7f-095b6451e015,NCU00078628,549574,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Carter, Douglas R.",1979,,,,,,"Credle, Walter C.","Fairey, III, John E.; Douglass, Caroline C.",2650,10/10/79,1979,10,10,283,,,"""Vegetational Survey of Richard B. Russell Dam and Lake Area""",In field; on floodplain,,Below 475-ft. contour (full pool for proposed Russell Lake). Area to be impounded in mid-1980s.,,,,,,,,,,,,,United States,Georgia,Elbert,,"In field; on floodplain of Savannah River. Site #90 (Lat. 34ç09'30''; Long. 82ç43'19''), ca. 1.5 miles south of confluence of Coldwater Creek with the Savannah; ca. 4 miles east-southeast of community of Ruckersville, Ga. Below 475-ft. contour (full pool for proposed Russell Lake).",,,,34.11694673,-82.84030309,WGS84,2000,"34ç 09' 30"" N 82ç 43' 19"" W","Credle, Walter C.",,,,lat/long on original label,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:b7787cdd-1a12-44dc-bd7f-095b6451e015,http://sernecportal.org/portal/collections/individual/index.php?occid=7925590
7925599,NCU,,,PreservedSpecimen,21182cd5-fb38-4172-b971-f386638ab5f3,NCU00078631,504802,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Coile, Nancy Craft",1978,,,,,,"Coile, Nancy Craft","Coile, Danielle; Coile, Robert",2089,11/5/78,1978,11,5,309,,,,Growing at edge of pine woods in red clay soil.,,,,,,,,,,,,,,,United States,Georgia,Elbert,,"S of Elberton, off Jones Ferry Road. Growing at edge of pine woods in red clay soil.",,,,34.11694673,-82.84030309,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:21182cd5-fb38-4172-b971-f386638ab5f3,http://sernecportal.org/portal/collections/individual/index.php?occid=7925599
7925615,NCU,,,PreservedSpecimen,3942c822-cd7f-46ba-842a-d79efdf0b14b,NCU00078635,502501,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Breland, Glen E.",1970,,,,,,"Breland, Glen E.",,1,10/9/70,1970,10,9,282,,,,Margin of intermittent cypress pond,,,,,,,,,,,,,,,United States,Georgia,Lowndes,,"Margin of intermittent cypress pond, 1.8 mi NW on North Valdosta Rd. from intersection with I-75. COASTAL PLAIN PROVINCE",,,,30.83387937,-83.2677379,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:3942c822-cd7f-46ba-842a-d79efdf0b14b,http://sernecportal.org/portal/collections/individual/index.php?occid=7925615
7925627,NCU,,,PreservedSpecimen,ade6e57e-5eb6-4e8f-943b-2c5712199334,NCU00078639,515525,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Hill, Joscelyn W.",1978,,,,,,"Hill, Joscelyn W.",,817,11/5/78,1978,11,5,309,,,,,,3.5 to 4 feet tall.,,,,,,,,,,,,,United States,Georgia,Morgan,,"Flora of Hard Labor Creek State Park. 2 Mi. N. of Rutledge. Back road in park, under powerlines.",,,,33.59081648,-83.49240897,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:ade6e57e-5eb6-4e8f-943b-2c5712199334,http://sernecportal.org/portal/collections/individual/index.php?occid=7925627
7925678,NCU,,,PreservedSpecimen,f0f39599-7219-4370-97e2-78af93fa70aa,NCU00078629,16553,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Harrison,,,,,,30.51500982,-89.11854318,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:f0f39599-7219-4370-97e2-78af93fa70aa,http://sernecportal.org/portal/collections/individual/index.php?occid=7925678
7925684,NCU,,,PreservedSpecimen,5cb36e5c-f2be-4c0f-89e8-511a2d87c874,NCU00078648,16613,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Harrison,,,,,,30.51500982,-89.11854318,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:5cb36e5c-f2be-4c0f-89e8-511a2d87c874,http://sernecportal.org/portal/collections/individual/index.php?occid=7925684
7925685,NCU,,,PreservedSpecimen,470693a0-1ea3-4d04-a370-7b49501ffd4c,NCU00078649,16612,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Harrison,,,,,,30.51500982,-89.11854318,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:470693a0-1ea3-4d04-a370-7b49501ffd4c,http://sernecportal.org/portal/collections/individual/index.php?occid=7925685
7968306,NCU,,,PreservedSpecimen,db4336e9-bdda-4627-8e1a-3f99dc5cd27f,NCU00078659,459702,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Campbell, C. S.",1980-06-00,,,,,,"Warrington, Sarah J.",,410.3,10/19/68,1968,10,19,293,,,"""Vascular Flora of Tipton County, Tennessee""",Sand and gravel pits,,,,,,,,,,,,,,,United States,Tennessee,Shelby,,"Sand and gravel pits, 7.2 mi. N of Shelby Co. line on US 51 N.",,,,35.18368924,-89.89562381,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:db4336e9-bdda-4627-8e1a-3f99dc5cd27f,http://sernecportal.org/portal/collections/individual/index.php?occid=7968306
7968311,NCU,,,PreservedSpecimen,8692bf9f-3a30-4ea9-aae6-a3d65a501725,NCU00028214,570842,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Knox,,,,,,35.99324169,-83.93709473,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:8692bf9f-3a30-4ea9-aae6-a3d65a501725,http://sernecportal.org/portal/collections/individual/index.php?occid=7968311
7968316,NCU,,,PreservedSpecimen,4133c86d-ee02-4f65-870b-89de57bc9d21,NCU00078660,488607,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Harvill, A. M.",1971,,,,,,"Eggers Ware, Donna M.",,3828,10/8/71,1971,10,8,281,,,,roadside,,,,,,,,,,,,,,,United States,Virginia,Charles City,,"Roadside on E side Rt. 605 (recently renumbered 658), about 0.5 mi. S of its jct. with Rt. 607 near community of Wayside.",,,,37.35645663,-77.06127521,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:4133c86d-ee02-4f65-870b-89de57bc9d21,http://sernecportal.org/portal/collections/individual/index.php?occid=7968316
7968318,NCU,,,PreservedSpecimen,9d25a9e3-94fb-48dd-8b52-9778e770eea7,NCU00078661,531037,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Fairfax,,,,,,38.83845347,-77.27879239,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:9d25a9e3-94fb-48dd-8b52-9778e770eea7,http://sernecportal.org/portal/collections/individual/index.php?occid=7968318
7968320,NCU,,,PreservedSpecimen,50e372fc-348e-480a-9e81-23730e9f2171,NCU00078662,489796,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Harvill, A. M.",1975,,,,,,"Diggs, Jr., George M.",,1026,9/28/75,1975,9,28,271,,,,Growing in open hay field,,Very abundant,,,,,Dactylis glomerata,,,,,,,,United States,Virginia,Fluvanna,,"Growing in open hay field, just south of Rt. 607, 1/4 mile west of intersection with Rt. 696.",,,,37.84185097,-78.27743702,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:50e372fc-348e-480a-9e81-23730e9f2171,http://sernecportal.org/portal/collections/individual/index.php?occid=7968320
7968322,NCU,,,PreservedSpecimen,e59727a2-8dfa-40d6-ae1b-6937b8b2def9,NCU00078664,348758,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Campbell, C. S.",1980-06-00,,"the old-field variant, ""A Revision of the Andropogon virginicus complex""",,,,"Barans, Allene",,696,10/12/68,1968,10,12,286,,,,In sandy soil at edge of woods,,,,,,,,,,,,,,,United States,Virginia,James City,,"In sandy soil at edge of woods at jct. of Mill Neck and Rt. 5, The College Woods, The College of William and Mary.",,,,37.32963018,-76.77821966,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:e59727a2-8dfa-40d6-ae1b-6937b8b2def9,http://sernecportal.org/portal/collections/individual/index.php?occid=7968322
7968332,NCU,,,PreservedSpecimen,1d46f33e-c53c-407b-93a1-c0373ddf3366,NCU00078666,215547,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Suffolk City,,,,,,36.69258401,-76.64172386,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:1d46f33e-c53c-407b-93a1-c0373ddf3366,http://sernecportal.org/portal/collections/individual/index.php?occid=7968332
7968341,NCU,,,PreservedSpecimen,7d2fe1a3-1f1f-4620-acb8-e474435f98cc,NCU00078668,465794,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Harvill, A. M.",unknown,,Verif. A.M. Harvill,,,,"Appler, Phyllis K.","Higgins, F.",936,10/5/73,1973,10,5,278,,,"ex. Warwick County now independent city state, Va.",By RR trestle next to marsh,,,,,,,,,,,,,,,United States,Virginia,Newport News City,,"By RR trestle next to marsh; on Harrison Rd. near sewage treatment plant, Fort Eustis.",,,,37.10506238,-76.51893763,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:7d2fe1a3-1f1f-4620-acb8-e474435f98cc,http://sernecportal.org/portal/collections/individual/index.php?occid=7968341
7968342,NCU,,,PreservedSpecimen,caadea65-159f-4b7e-a5a7-4490794d3700,NCU00078669,466066,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Harvill, A. M.",1972,,,,,,"Appler, Phyllis K.","Eggers Ware, Donna M.",377,9/11/72,1972,9,11,255,,,,Open area under tall pines with deciduous understory beside trail,,,,,,,,,,,,,,,United States,Virginia,Newport News City,,"Open area under tall pines with deciduous understory beside trail; on peninsula carrying pipeline across Lake Eustis, Fort Eustis.",,,,37.10506238,-76.51893763,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:caadea65-159f-4b7e-a5a7-4490794d3700,http://sernecportal.org/portal/collections/individual/index.php?occid=7968342
7968347,NCU,,,PreservedSpecimen,edc4bc96-d1c9-4253-a94f-af0edb26ce53,NCU00078801,465788,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Eggers Ware, Donna M.",1974,,,,,,"Eggers Ware, Donna M.",,6048a,9/25/74,1974,9,25,268,,,,Common at base of shoulder slope at beach border,,Common,,,,,,,,,,,,,United States,Virginia,Surry,,"Common at base of shoulder slope at beach border; immediately S of outflow canal, VEPCO Surry Nuclear Power Station; P.O. Surry.",,,,37.10885793,-76.90084576,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:edc4bc96-d1c9-4253-a94f-af0edb26ce53,http://sernecportal.org/portal/collections/individual/index.php?occid=7968347
7968361,NCU,,,PreservedSpecimen,9bb38384-c5a8-4148-98f6-ad9958133a4f,NCU00086398,583569,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Richards, E. L",1972,,,,,,"Richards, Edward Leon",,6061,12/2/72,1972,12,2,337,,,,Along exposed bank in sandstone.,,,,,,,Aristida,,,,,,,,United States,Arkansas,Baxter,,Along exposed bank in sandstone. Norfork Dam Site.,,,,36.28721291,-92.3369694,,,,,,,,,,,,,,,,en,Philip Straughn,3/6/18 13:45,,206,urn:uuid:9bb38384-c5a8-4148-98f6-ad9958133a4f,http://sernecportal.org/portal/collections/individual/index.php?occid=7968361
7968364,NCU,,,PreservedSpecimen,32c8ffea-3aa1-42a3-a6f7-3f88fa68518b,NCU00086809,583490,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Richards, E. L",1973,,,,,,"Richards, Edward Leon",,6167,10/20/73,1973,10,20,293,,,,,,"Plants tall, growing with Aristida.",,,,,Aristida,,,,,,,,United States,Arkansas,Greene,,"Two and one half miles north and two and one half miles east of Walcott, Ark. T17N-R4E-S23",,,,36.11769254,-90.55911526,,,,,,,,,,,,,,,,en,Philip Straughn,3/6/18 13:45,,206,urn:uuid:32c8ffea-3aa1-42a3-a6f7-3f88fa68518b,http://sernecportal.org/portal/collections/individual/index.php?occid=7968364
7968369,NCU,,,PreservedSpecimen,c9132fe2-ec29-4eac-bc25-2546995ddba6,NCU00078809,357188,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:c9132fe2-ec29-4eac-bc25-2546995ddba6,http://sernecportal.org/portal/collections/individual/index.php?occid=7968369
7968370,NCU,,,PreservedSpecimen,8ac88992-9a26-405d-8def-15df10974095,NCU00078812,567492,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:8ac88992-9a26-405d-8def-15df10974095,http://sernecportal.org/portal/collections/individual/index.php?occid=7968370
7968373,NCU,,,PreservedSpecimen,08f79bbc-6dbc-4762-8abe-7a42ce47bb27,NCU00078814,514096,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Buddell, II, George F.",1980,,,,,,"Buddell II, George F.",,245,9/20/80,1980,9,20,264,,,,,,Common,,,,,other grasses and some sedges.,,,,,,,,United States,Kentucky,Campbell,,Growing in clearing near the int. of Rt. 8 and Rt. 1998 in Silver Grove.,,,,38.94647208,-84.37934227,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:08f79bbc-6dbc-4762-8abe-7a42ce47bb27,http://sernecportal.org/portal/collections/individual/index.php?occid=7968373
7968374,NCU,,,PreservedSpecimen,b49a9bc7-75d1-40cd-b60d-7d44b2825894,NCU00078815,538480,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Wilson, Larry M.",1975,,,,,,"Wilson, Larry M.",,1213,9/26/75,1975,9,26,269,,,,"Steep, north-facing wooded slope",,,,,,,,,,,,,,,United States,Kentucky,Carlisle,,"Sandy Branch, Carlisle Co., 7.1 km. WSW Bardwell, 2.2 km. SE Laketon; Alt. 131 +/- 6 m (430 +/- 20 ft.)",,,,36.8531859,-88.9709094,WGS84,2000,,,,,,,,,,,,,,en,Philip Straughn,5/29/18 0:09,,206,urn:uuid:b49a9bc7-75d1-40cd-b60d-7d44b2825894,http://sernecportal.org/portal/collections/individual/index.php?occid=7968374
7968375,NCU,,,PreservedSpecimen,18ced7e4-9640-43f8-9f96-2874472d6455,NCU00078827,538483,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Wilson, Larry M.",1975,,,,,,"Wilson, Larry M.",,1198,9/19/75,1975,9,19,262,,,,"Steep, west-facing, cut-over, wooded slope",,,,,,,,,,,,,,,United States,Kentucky,Carlisle,,"Sandy Branch, Carlisle Co., 7.1 km. WSW Bardwell, 2.2 km. SE Laketon; Alt. 131 +/- 6 m (430 +/- 20 ft.)",,,,36.8531859,-88.9709094,WGS84,2000,,"Wilson, Larry M.",,,,lat/long on original label,,,,,,,,en,Philip Straughn,5/29/18 0:09,,206,urn:uuid:18ced7e4-9640-43f8-9f96-2874472d6455,http://sernecportal.org/portal/collections/individual/index.php?occid=7968375
7968376,NCU,,,PreservedSpecimen,22eac43a-33b6-49b7-95d8-c7dcfd6171fb,NCU00078816,538539,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Bryan, Charlotte",1975,,,,,,"Bryan, Charlotte",,736,11/8/75,1975,11,8,312,,,,Ravine Habitat.,,,,,,,,,,,,,,,United States,Kentucky,Hickman,,Hickman County: 2.8 km S. of Columbus & 6.5 km NW of Harlwell: 0.5 km E. of Mississippi River. Ravine Habitat.,,,,36.67811834,-88.97614891,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:22eac43a-33b6-49b7-95d8-c7dcfd6171fb,http://sernecportal.org/portal/collections/individual/index.php?occid=7968376
7968378,NCU,,,PreservedSpecimen,36019586-a04f-43af-80f8-73e6a97952fd,NCU00078817,521625,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Buddell, II, George F.",1983,,,,,,"Buddell II, George F.",,3263,9/24/83,1983,9,24,267,,,,Common on weedy hillside,,,,,,,,,,,,,,,United States,Kentucky,Lewis,,Common on weedy hillside along road in playground-park at west end of Vanceburg on Rt. 8.,,,,38.53165566,-83.37814408,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:36019586-a04f-43af-80f8-73e6a97952fd,http://sernecportal.org/portal/collections/individual/index.php?occid=7968378
7968380,NCU,,,PreservedSpecimen,f9890885-701d-49ba-b10c-b51cf64d8c81,NCU00078818,514267,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Sole, Jeffery D.",1978,,,,,,"Sole, Jeffery D.",,571,9/29/78,1978,9,29,272,,,,slope old field community,,,,,,,,,,,,,,,United States,Kentucky,Letcher,,"Lilley Cornett Woods Appalachian Ecological Research Station, southwest of Whitesburg near Skyline, about 8 miles south-east of KY 7 on Route 1103.",,,,37.12116375,-82.85530096,WGS84,3036,,"McCormick, Carol Ann",,GeoLocate,,#NAME?,,,,,,,,en,Philip Straughn,1/27/17 16:14,,206,urn:uuid:f9890885-701d-49ba-b10c-b51cf64d8c81,http://sernecportal.org/portal/collections/individual/index.php?occid=7968380
7968387,NCU,,,PreservedSpecimen,d0162952-f41e-4222-a67e-6f44cf38b28e,NCU00078820,525744,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Buddell, II, George F.",1983,,,,,,"Buddell II, George F.",,3205,9/10/83,1983,9,10,253,,,,"Common in low, weedy area",,,,,,,,,,,,,,,United States,Kentucky,Pendleton,,"Common in low, weedy area along Rt. 27 in Falmouth.",,,,38.6956621,-84.36017165,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:d0162952-f41e-4222-a67e-6f44cf38b28e,http://sernecportal.org/portal/collections/individual/index.php?occid=7968387
7968389,NCU,,,PreservedSpecimen,28290666-9ff0-4653-baaa-a3282d725162,NCU00078821,527196,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Levy, Foster",1982,,,,,,"Levy, Foster",,s. n.,9/18/82,1982,9,18,261,,,,,,Little Bluestem,,,,,,,,,,,,,United States,Kentucky,Pike,,"road edge 1/2 mile up holler, 1/2 mile south of Gins Fork of Brushy Creek",,,,37.46904567,-82.39577878,,,,,,,,,,,,,,,,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:28290666-9ff0-4653-baaa-a3282d725162,http://sernecportal.org/portal/collections/individual/index.php?occid=7968389
7968392,NCU,,,PreservedSpecimen,8030cae8-1a72-47df-8874-f768d8ac7b79,NCU00078822,526746,Plantae,Magnoliophyta,,Poales,Poaceae,Andropogon virginicus,48572,L.,Andropogon,virginicus,,,"Levy, Foster",1982,,,,,,"Levy, Foster",,s. n.,5/20/82,1982,5,20,140,,,,flat open strip mined area,,Broom sedge,,,,,,,,,,,,,United States,Kentucky,Pike,,flat open strip mined area at top of Dorton Flatwoods,,,,37.46904567,-82.39577878,,,,,,,,,732,,,,,2400 ',,en,Philip Straughn,10/25/16 15:16,,206,urn:uuid:8030cae8-1a72-47df-8874-f768d8ac7b79,http://sernecportal.org/portal/collections/individual/index.php?occid=7968392
